date,gen_load_diff_delu_actual,gen_load_diff_delu_fitted,gen_load_diff_delu_lower,gen_load_diff_delu_upper,cutoff,hours_ahead
2026-03-07 00:00:00+00:00,-5937.375,-7302.147,-9165.786,-5438.5083,2026-03-01 00:00:00+00:00,144
2026-03-07 01:00:00+00:00,-6002.3555,-7242.741,-9106.38,-5379.1025,2026-03-01 00:00:00+00:00,145
2026-03-07 02:00:00+00:00,-6900.34,-6837.0146,-8700.653,-4973.376,2026-03-01 00:00:00+00:00,146
2026-03-07 03:00:00+00:00,-8171.7227,-7513.0527,-9376.691,-5649.414,2026-03-01 00:00:00+00:00,147
2026-03-07 04:00:00+00:00,-8612.512,-8396.49,-10260.129,-6532.8516,2026-03-01 00:00:00+00:00,148
2026-03-07 05:00:00+00:00,-9745.781,-10640.214,-12503.854,-8776.575,2026-03-01 00:00:00+00:00,149
2026-03-07 06:00:00+00:00,-8901.32,-10223.884,-12087.523,-8360.245,2026-03-01 00:00:00+00:00,150
2026-03-07 07:00:00+00:00,-4758.5,-5066.5967,-6930.2354,-3202.958,2026-03-01 00:00:00+00:00,151
2026-03-07 08:00:00+00:00,2465.8477,-4144.1055,-6007.7437,-2280.4666,2026-03-01 00:00:00+00:00,152
2026-03-07 09:00:00+00:00,5053.469,3139.268,1275.6293,5002.9067,2026-03-01 00:00:00+00:00,153
2026-03-07 10:00:00+00:00,8960.949,7630.987,5767.348,9494.626,2026-03-01 00:00:00+00:00,154
2026-03-07 11:00:00+00:00,11883.688,9984.306,8120.6685,11847.944,2026-03-01 00:00:00+00:00,155
2026-03-07 12:00:00+00:00,10606.625,11739.166,9875.527,13602.806,2026-03-01 00:00:00+00:00,156
2026-03-07 13:00:00+00:00,7152.887,8544.978,6681.3403,10408.616,2026-03-01 00:00:00+00:00,157
2026-03-07 14:00:00+00:00,2672.6445,281.73602,-1581.9027,2145.3745,2026-03-01 00:00:00+00:00,158
2026-03-07 15:00:00+00:00,-4026.961,-6822.4746,-8686.113,-4958.836,2026-03-01 00:00:00+00:00,159
2026-03-07 16:00:00+00:00,-9776.816,-10144.831,-12008.471,-8281.192,2026-03-01 00:00:00+00:00,160
2026-03-07 17:00:00+00:00,-10967.11,-11929.97,-13793.608,-10066.33,2026-03-01 00:00:00+00:00,161
2026-03-07 18:00:00+00:00,-9025.074,-10982.309,-12845.947,-9118.67,2026-03-01 00:00:00+00:00,162
2026-03-07 19:00:00+00:00,-7233.1406,-10901.684,-12765.322,-9038.045,2026-03-01 00:00:00+00:00,163
2026-03-07 20:00:00+00:00,-5975.1133,-9909.442,-11773.081,-8045.803,2026-03-01 00:00:00+00:00,164
2026-03-07 21:00:00+00:00,-6401.082,-10011.149,-11874.788,-8147.5107,2026-03-01 00:00:00+00:00,165
2026-03-07 22:00:00+00:00,-6984.129,-10353.309,-12216.947,-8489.67,2026-03-01 00:00:00+00:00,166
2026-03-07 23:00:00+00:00,-6708.2305,-8197.441,-10061.08,-6333.8027,2026-03-01 00:00:00+00:00,167
2026-03-02 00:00:00+00:00,4014.2734,3216.8389,1353.2001,5080.478,2026-03-02 00:00:00+00:00,0
2026-03-02 01:00:00+00:00,3135.7969,2395.6685,532.0297,4259.307,2026-03-02 00:00:00+00:00,1
2026-03-02 02:00:00+00:00,1928.3827,2007.6346,143.99603,3871.273,2026-03-02 00:00:00+00:00,2
2026-03-02 03:00:00+00:00,-277.8907,-287.4173,-2151.056,1576.2211,2026-03-02 00:00:00+00:00,3
2026-03-02 04:00:00+00:00,-1921.3672,-2517.8738,-4381.5127,-654.23517,2026-03-02 00:00:00+00:00,4
2026-03-02 05:00:00+00:00,-7221.828,-6205.022,-8068.6606,-4341.3833,2026-03-02 00:00:00+00:00,5
2026-03-02 06:00:00+00:00,-6358.867,-6606.66,-8470.299,-4743.0215,2026-03-02 00:00:00+00:00,6
2026-03-02 07:00:00+00:00,-1957.5625,-3059.3394,-4922.978,-1195.7008,2026-03-02 00:00:00+00:00,7
2026-03-02 08:00:00+00:00,570.4296,-250.76373,-2114.4023,1612.8744,2026-03-02 00:00:00+00:00,8
2026-03-02 09:00:00+00:00,4048.7036,4269.0337,2405.395,6132.6724,2026-03-02 00:00:00+00:00,9
2026-03-02 10:00:00+00:00,8043.5747,8025.9624,6162.3228,9889.601,2026-03-02 00:00:00+00:00,10
2026-03-02 11:00:00+00:00,10036.137,9916.977,8053.3374,11780.615,2026-03-02 00:00:00+00:00,11
2026-03-02 12:00:00+00:00,10289.059,11507.62,9643.981,13371.259,2026-03-02 00:00:00+00:00,12
2026-03-02 13:00:00+00:00,7464.727,7635.349,5771.7114,9498.987,2026-03-02 00:00:00+00:00,13
2026-03-02 14:00:00+00:00,1148.5585,1542.7416,-320.89703,3406.38,2026-03-02 00:00:00+00:00,14
2026-03-02 15:00:00+00:00,-5752.2812,-5068.9463,-6932.585,-3205.3076,2026-03-02 00:00:00+00:00,15
2026-03-02 16:00:00+00:00,-12931.672,-11481.895,-13345.533,-9618.256,2026-03-02 00:00:00+00:00,16
2026-03-02 17:00:00+00:00,-12721.0625,-10734.689,-12598.328,-8871.051,2026-03-02 00:00:00+00:00,17
2026-03-02 18:00:00+00:00,-9068.754,-8242.853,-10106.49,-6379.2134,2026-03-02 00:00:00+00:00,18
2026-03-02 19:00:00+00:00,-6017.8945,-6238.654,-8102.2925,-4375.015,2026-03-02 00:00:00+00:00,19
2026-03-02 20:00:00+00:00,-3090.2812,-4513.386,-6377.025,-2649.7476,2026-03-02 00:00:00+00:00,20
2026-03-02 21:00:00+00:00,-1765.2499,-2404.0095,-4267.648,-540.3709,2026-03-02 00:00:00+00:00,21
2026-03-02 22:00:00+00:00,1.7772758,-136.71417,-2000.3528,1726.9242,2026-03-02 00:00:00+00:00,22
2026-03-02 23:00:00+00:00,2501.3828,791.44476,-1072.1937,2655.0835,2026-03-02 00:00:00+00:00,23
2026-03-03 00:00:00+00:00,1811.3046,1055.1342,-808.5042,2918.773,2026-03-02 00:00:00+00:00,24
2026-03-03 01:00:00+00:00,1009.8046,550.2802,-1313.3583,2413.919,2026-03-02 00:00:00+00:00,25
2026-03-03 02:00:00+00:00,-611.461,-1025.819,-2889.4575,837.81976,2026-03-02 00:00:00+00:00,26
2026-03-03 03:00:00+00:00,-2944.6836,-3084.9531,-4948.592,-1221.3146,2026-03-02 00:00:00+00:00,27
2026-03-03 04:00:00+00:00,-5907.543,-5041.405,-6905.0435,-3177.7664,2026-03-02 00:00:00+00:00,28
2026-03-03 05:00:00+00:00,-10229.176,-10182.292,-12045.931,-8318.653,2026-03-02 00:00:00+00:00,29
2026-03-03 06:00:00+00:00,-11510.0,-11986.357,-13849.996,-10122.718,2026-03-02 00:00:00+00:00,30
2026-03-03 07:00:00+00:00,-8397.66,-9022.88,-10886.519,-7159.2407,2026-03-02 00:00:00+00:00,31
2026-03-03 08:00:00+00:00,-2800.246,-4475.73,-6339.3687,-2612.0916,2026-03-02 00:00:00+00:00,32
2026-03-03 09:00:00+00:00,1145.1718,-958.43,-2822.0686,905.20844,2026-03-02 00:00:00+00:00,33
2026-03-03 10:00:00+00:00,2821.5078,2949.5269,1085.8881,4813.1655,2026-03-02 00:00:00+00:00,34
2026-03-03 11:00:00+00:00,4288.3086,5217.696,3354.0576,7081.3345,2026-03-02 00:00:00+00:00,35
2026-03-03 12:00:00+00:00,4856.3286,4493.6494,2630.0112,6357.2886,2026-03-02 00:00:00+00:00,36
2026-03-03 13:00:00+00:00,2576.8242,2003.5819,139.94305,3867.2202,2026-03-02 00:00:00+00:00,37
2026-03-03 14:00:00+00:00,-971.9063,-1576.4916,-3440.1301,287.14716,2026-03-02 00:00:00+00:00,38
2026-03-03 15:00:00+00:00,-7269.043,-7744.1846,-9607.823,-5880.5464,2026-03-02 00:00:00+00:00,39
2026-03-03 16:00:00+00:00,-12884.098,-12967.142,-14830.781,-11103.503,2026-03-02 00:00:00+00:00,40
2026-03-03 17:00:00+00:00,-15074.609,-13762.702,-15626.34,-11899.063,2026-03-02 00:00:00+00:00,41
2026-03-03 18:00:00+00:00,-12703.855,-12729.723,-14593.361,-10866.084,2026-03-02 00:00:00+00:00,42
2026-03-03 19:00:00+00:00,-11783.793,-12040.603,-13904.241,-10176.964,2026-03-02 00:00:00+00:00,43
2026-03-03 20:00:00+00:00,-10706.1875,-10009.806,-11873.444,-8146.1665,2026-03-02 00:00:00+00:00,44
2026-03-03 21:00:00+00:00,-9697.32,-10330.357,-12193.997,-8466.719,2026-03-02 00:00:00+00:00,45
2026-03-03 22:00:00+00:00,-7661.09,-8540.393,-10404.031,-6676.754,2026-03-02 00:00:00+00:00,46
2026-03-03 23:00:00+00:00,-8885.469,-9271.874,-11135.513,-7408.235,2026-03-02 00:00:00+00:00,47
2026-03-04 00:00:00+00:00,-8347.117,-8270.696,-10134.335,-6407.058,2026-03-02 00:00:00+00:00,48
2026-03-04 01:00:00+00:00,-7665.176,-8269.061,-10132.699,-6405.4224,2026-03-02 00:00:00+00:00,49
2026-03-04 02:00:00+00:00,-7755.5547,-7943.861,-9807.5,-6080.222,2026-03-02 00:00:00+00:00,50
2026-03-04 03:00:00+00:00,-8685.617,-9040.32,-10903.959,-7176.6816,2026-03-02 00:00:00+00:00,51
2026-03-04 04:00:00+00:00,-10411.641,-10722.8,-12586.438,-8859.161,2026-03-02 00:00:00+00:00,52
2026-03-04 05:00:00+00:00,-14524.309,-15096.278,-16959.918,-13232.64,2026-03-02 00:00:00+00:00,53
2026-03-04 06:00:00+00:00,-15939.457,-15625.116,-17488.754,-13761.478,2026-03-02 00:00:00+00:00,54
2026-03-04 07:00:00+00:00,-12052.805,-12293.411,-14157.051,-10429.772,2026-03-02 00:00:00+00:00,55
2026-03-04 08:00:00+00:00,-7580.637,-7717.936,-9581.574,-5854.2974,2026-03-02 00:00:00+00:00,56
2026-03-04 09:00:00+00:00,-2561.3867,-2726.4492,-4590.088,-862.8106,2026-03-02 00:00:00+00:00,57
2026-03-04 10:00:00+00:00,-79.28498,201.19159,-1662.447,2064.83,2026-03-02 00:00:00+00:00,58
2026-03-04 11:00:00+00:00,1922.1249,2265.837,402.19794,4129.4756,2026-03-02 00:00:00+00:00,59
2026-03-04 12:00:00+00:00,2426.9727,2752.6685,889.0302,4616.308,2026-03-02 00:00:00+00:00,60
2026-03-04 13:00:00+00:00,2351.2734,3123.9673,1260.3285,4987.606,2026-03-02 00:00:00+00:00,61
2026-03-04 14:00:00+00:00,664.63275,134.55096,-1729.0878,1998.1893,2026-03-02 00:00:00+00:00,62
2026-03-04 15:00:00+00:00,-5200.082,-6977.633,-8841.271,-5113.994,2026-03-02 00:00:00+00:00,63
2026-03-04 16:00:00+00:00,-13610.5,-13918.738,-15782.377,-12055.101,2026-03-02 00:00:00+00:00,64
2026-03-04 17:00:00+00:00,-14117.184,-14158.272,-16021.91,-12294.634,2026-03-02 00:00:00+00:00,65
2026-03-04 18:00:00+00:00,-12937.109,-12175.255,-14038.894,-10311.616,2026-03-02 00:00:00+00:00,66
2026-03-04 19:00:00+00:00,-9745.605,-9744.403,-11608.042,-7880.7646,2026-03-02 00:00:00+00:00,67
2026-03-04 20:00:00+00:00,-8706.07,-9356.131,-11219.77,-7492.4917,2026-03-02 00:00:00+00:00,68
2026-03-04 21:00:00+00:00,-7616.938,-6885.6597,-8749.299,-5022.021,2026-03-02 00:00:00+00:00,69
2026-03-04 22:00:00+00:00,-6563.9375,-5524.2085,-7387.847,-3660.5698,2026-03-02 00:00:00+00:00,70
2026-03-04 23:00:00+00:00,-4271.883,-4401.7524,-6265.391,-2538.114,2026-03-02 00:00:00+00:00,71
2026-03-05 00:00:00+00:00,-2669.2266,-2968.7039,-4832.3423,-1105.0651,2026-03-02 00:00:00+00:00,72
2026-03-05 01:00:00+00:00,-2230.4297,-2780.5457,-4644.184,-916.90704,2026-03-02 00:00:00+00:00,73
2026-03-05 02:00:00+00:00,-2015.3477,-1810.5685,-3674.207,53.07,2026-03-02 00:00:00+00:00,74
2026-03-05 03:00:00+00:00,-3237.504,-3047.1353,-4910.774,-1183.4967,2026-03-02 00:00:00+00:00,75
2026-03-05 04:00:00+00:00,-5314.414,-4254.791,-6118.4297,-2391.1523,2026-03-02 00:00:00+00:00,76
2026-03-05 05:00:00+00:00,-7984.1016,-8717.925,-10581.563,-6854.286,2026-03-02 00:00:00+00:00,77
2026-03-05 06:00:00+00:00,-7248.285,-7038.612,-8902.251,-5174.973,2026-03-02 00:00:00+00:00,78
2026-03-05 07:00:00+00:00,-4104.289,-3096.7644,-4960.403,-1233.1259,2026-03-02 00:00:00+00:00,79
2026-03-05 08:00:00+00:00,-720.99615,-1868.4185,-3732.057,-4.7800975,2026-03-02 00:00:00+00:00,80
2026-03-05 09:00:00+00:00,2533.0586,1490.6849,-372.95367,3354.3232,2026-03-02 00:00:00+00:00,81
2026-03-05 10:00:00+00:00,7057.102,7654.4644,5790.8257,9518.104,2026-03-02 00:00:00+00:00,82
2026-03-05 11:00:00+00:00,9554.699,9002.793,7139.155,10866.433,2026-03-02 00:00:00+00:00,83
2026-03-05 12:00:00+00:00,8921.105,8905.011,7041.3726,10768.649,2026-03-02 00:00:00+00:00,84
2026-03-05 13:00:00+00:00,5980.9653,6334.195,4470.5566,8197.832,2026-03-02 00:00:00+00:00,85
2026-03-05 14:00:00+00:00,1835.5468,1208.4642,-655.1746,3072.1025,2026-03-02 00:00:00+00:00,86
2026-03-05 15:00:00+00:00,-3350.4336,-4781.369,-6645.008,-2917.7307,2026-03-02 00:00:00+00:00,87
2026-03-05 16:00:00+00:00,-9146.242,-9403.583,-11267.222,-7539.9443,2026-03-02 00:00:00+00:00,88
2026-03-05 17:00:00+00:00,-7548.2734,-6863.356,-8726.994,-4999.7173,2026-03-02 00:00:00+00:00,89
2026-03-05 18:00:00+00:00,-3653.4336,-3003.8206,-4867.459,-1140.182,2026-03-02 00:00:00+00:00,90
2026-03-05 19:00:00+00:00,-1042.4962,-1172.6766,-3036.3152,690.96234,2026-03-02 00:00:00+00:00,91
2026-03-05 20:00:00+00:00,696.32025,728.4633,-1135.1754,2592.102,2026-03-02 00:00:00+00:00,92
2026-03-05 21:00:00+00:00,1384.1678,620.66986,-1242.9689,2484.3086,2026-03-02 00:00:00+00:00,93
2026-03-05 22:00:00+00:00,1239.4843,1113.0883,-750.55035,2976.727,2026-03-02 00:00:00+00:00,94
2026-03-05 23:00:00+00:00,979.4179,819.33295,-1044.3055,2682.9717,2026-03-02 00:00:00+00:00,95
2026-03-06 00:00:00+00:00,570.62103,-516.5008,-2380.1394,1347.1376,2026-03-02 00:00:00+00:00,96
2026-03-06 01:00:00+00:00,-1020.168,-2297.593,-4161.2314,-433.9544,2026-03-02 00:00:00+00:00,97
2026-03-06 02:00:00+00:00,-3869.5273,-2341.154,-4204.7925,-477.51544,2026-03-02 00:00:00+00:00,98
2026-03-06 03:00:00+00:00,-6301.789,-3277.5276,-5141.1665,-1413.889,2026-03-02 00:00:00+00:00,99
2026-03-06 04:00:00+00:00,-8317.25,-3882.1487,-5745.787,-2018.5101,2026-03-02 00:00:00+00:00,100
2026-03-06 05:00:00+00:00,-12168.484,-9582.783,-11446.421,-7719.1445,2026-03-02 00:00:00+00:00,101
2026-03-06 06:00:00+00:00,-12740.648,-9942.836,-11806.475,-8079.1973,2026-03-02 00:00:00+00:00,102
2026-03-06 07:00:00+00:00,-8042.4062,-8649.145,-10512.783,-6785.506,2026-03-02 00:00:00+00:00,103
2026-03-06 08:00:00+00:00,686.9218,-3309.4219,-5173.06,-1445.7831,2026-03-02 00:00:00+00:00,104
2026-03-06 09:00:00+00:00,5115.778,-1994.641,-3858.2795,-131.0025,2026-03-02 00:00:00+00:00,105
2026-03-06 10:00:00+00:00,6070.614,4134.2695,2270.6309,5997.9077,2026-03-02 00:00:00+00:00,106
2026-03-06 11:00:00+00:00,7639.102,6079.445,4215.806,7943.0845,2026-03-02 00:00:00+00:00,107
2026-03-06 12:00:00+00:00,7262.196,5674.5786,3810.9404,7538.2163,2026-03-02 00:00:00+00:00,108
2026-03-06 13:00:00+00:00,5385.446,1038.7001,-824.93854,2902.3389,2026-03-02 00:00:00+00:00,109
2026-03-06 14:00:00+00:00,-806.37115,-1008.1158,-2871.7544,855.5229,2026-03-02 00:00:00+00:00,110
2026-03-06 15:00:00+00:00,-6918.699,-8821.602,-10685.24,-6957.9624,2026-03-02 00:00:00+00:00,111
2026-03-06 16:00:00+00:00,-12994.285,-12488.605,-14352.244,-10624.967,2026-03-02 00:00:00+00:00,112
2026-03-06 17:00:00+00:00,-14523.176,-13856.146,-15719.785,-11992.507,2026-03-02 00:00:00+00:00,113
2026-03-06 18:00:00+00:00,-12664.898,-13859.296,-15722.935,-11995.658,2026-03-02 00:00:00+00:00,114
2026-03-06 19:00:00+00:00,-9709.887,-10462.34,-12325.978,-8598.701,2026-03-02 00:00:00+00:00,115
2026-03-06 20:00:00+00:00,-8134.418,-10044.217,-11907.855,-8180.578,2026-03-02 00:00:00+00:00,116
2026-03-06 21:00:00+00:00,-7660.8516,-9291.597,-11155.235,-7427.9575,2026-03-02 00:00:00+00:00,117
2026-03-06 22:00:00+00:00,-7856.6406,-9004.052,-10867.69,-7140.413,2026-03-02 00:00:00+00:00,118
2026-03-06 23:00:00+00:00,-6545.918,-8497.679,-10361.317,-6634.0405,2026-03-02 00:00:00+00:00,119
2026-03-07 00:00:00+00:00,-5937.375,-7302.147,-9165.786,-5438.5083,2026-03-02 00:00:00+00:00,120
2026-03-07 01:00:00+00:00,-6002.3555,-7242.741,-9106.38,-5379.1025,2026-03-02 00:00:00+00:00,121
2026-03-07 02:00:00+00:00,-6900.34,-6837.0146,-8700.653,-4973.376,2026-03-02 00:00:00+00:00,122
2026-03-07 03:00:00+00:00,-8171.7227,-7513.0527,-9376.691,-5649.414,2026-03-02 00:00:00+00:00,123
2026-03-07 04:00:00+00:00,-8612.512,-8396.49,-10260.129,-6532.8516,2026-03-02 00:00:00+00:00,124
2026-03-07 05:00:00+00:00,-9745.781,-10640.214,-12503.854,-8776.575,2026-03-02 00:00:00+00:00,125
2026-03-07 06:00:00+00:00,-8901.32,-10223.884,-12087.523,-8360.245,2026-03-02 00:00:00+00:00,126
2026-03-07 07:00:00+00:00,-4758.5,-5066.5967,-6930.2354,-3202.958,2026-03-02 00:00:00+00:00,127
2026-03-07 08:00:00+00:00,2465.8477,-4144.1055,-6007.7437,-2280.4666,2026-03-02 00:00:00+00:00,128
2026-03-07 09:00:00+00:00,5053.469,3139.268,1275.6293,5002.9067,2026-03-02 00:00:00+00:00,129
2026-03-07 10:00:00+00:00,8960.949,7630.987,5767.348,9494.626,2026-03-02 00:00:00+00:00,130
2026-03-07 11:00:00+00:00,11883.688,9984.306,8120.6685,11847.944,2026-03-02 00:00:00+00:00,131
2026-03-07 12:00:00+00:00,10606.625,11739.166,9875.527,13602.806,2026-03-02 00:00:00+00:00,132
2026-03-07 13:00:00+00:00,7152.887,8544.978,6681.3403,10408.616,2026-03-02 00:00:00+00:00,133
2026-03-07 14:00:00+00:00,2672.6445,281.73602,-1581.9027,2145.3745,2026-03-02 00:00:00+00:00,134
2026-03-07 15:00:00+00:00,-4026.961,-6822.4746,-8686.113,-4958.836,2026-03-02 00:00:00+00:00,135
2026-03-07 16:00:00+00:00,-9776.816,-10144.831,-12008.471,-8281.192,2026-03-02 00:00:00+00:00,136
2026-03-07 17:00:00+00:00,-10967.11,-11929.97,-13793.608,-10066.33,2026-03-02 00:00:00+00:00,137
2026-03-07 18:00:00+00:00,-9025.074,-10982.309,-12845.947,-9118.67,2026-03-02 00:00:00+00:00,138
2026-03-07 19:00:00+00:00,-7233.1406,-10901.684,-12765.322,-9038.045,2026-03-02 00:00:00+00:00,139
2026-03-07 20:00:00+00:00,-5975.1133,-9909.442,-11773.081,-8045.803,2026-03-02 00:00:00+00:00,140
2026-03-07 21:00:00+00:00,-6401.082,-10011.149,-11874.788,-8147.5107,2026-03-02 00:00:00+00:00,141
2026-03-07 22:00:00+00:00,-6984.129,-10353.309,-12216.947,-8489.67,2026-03-02 00:00:00+00:00,142
2026-03-07 23:00:00+00:00,-6708.2305,-8197.441,-10061.08,-6333.8027,2026-03-02 00:00:00+00:00,143
2026-03-08 00:00:00+00:00,-4000.0156,-7730.187,-9593.825,-5866.5483,2026-03-02 00:00:00+00:00,144
2026-03-08 01:00:00+00:00,-5448.383,-8446.95,-10310.589,-6583.3115,2026-03-02 00:00:00+00:00,145
2026-03-08 02:00:00+00:00,-5664.621,-8661.782,-10525.421,-6798.144,2026-03-02 00:00:00+00:00,146
2026-03-08 03:00:00+00:00,-5953.7305,-9933.201,-11796.84,-8069.562,2026-03-02 00:00:00+00:00,147
2026-03-08 04:00:00+00:00,-5784.4727,-10933.193,-12796.833,-9069.555,2026-03-02 00:00:00+00:00,148
2026-03-08 05:00:00+00:00,-7083.4336,-11217.06,-13080.698,-9353.421,2026-03-02 00:00:00+00:00,149
2026-03-08 06:00:00+00:00,-6247.0703,-9778.637,-11642.275,-7914.998,2026-03-02 00:00:00+00:00,150
2026-03-08 07:00:00+00:00,-1665.8008,-5373.514,-7237.153,-3509.8757,2026-03-02 00:00:00+00:00,151
2026-03-08 08:00:00+00:00,4149.121,-1307.1703,-3170.8088,556.4682,2026-03-02 00:00:00+00:00,152
2026-03-08 09:00:00+00:00,5068.77,3854.5068,1990.868,5718.146,2026-03-02 00:00:00+00:00,153
2026-03-08 10:00:00+00:00,8031.098,5469.694,3606.0552,7333.3335,2026-03-02 00:00:00+00:00,154
2026-03-08 11:00:00+00:00,11283.243,9156.037,7292.4,11019.676,2026-03-02 00:00:00+00:00,155
2026-03-08 12:00:00+00:00,9822.324,10953.398,9089.76,12817.038,2026-03-02 00:00:00+00:00,156
2026-03-08 13:00:00+00:00,8327.156,10414.352,8550.713,12277.99,2026-03-02 00:00:00+00:00,157
2026-03-08 14:00:00+00:00,4638.02,496.53656,-1367.1022,2360.1753,2026-03-02 00:00:00+00:00,158
2026-03-08 15:00:00+00:00,201.68353,-6096.4854,-7960.1235,-4232.8467,2026-03-02 00:00:00+00:00,159
2026-03-08 16:00:00+00:00,-5078.457,-9208.117,-11071.756,-7344.4785,2026-03-02 00:00:00+00:00,160
2026-03-08 17:00:00+00:00,-5721.949,-7219.5444,-9083.183,-5355.906,2026-03-02 00:00:00+00:00,161
2026-03-08 18:00:00+00:00,-2453.4688,-6177.8916,-8041.5303,-4314.2534,2026-03-02 00:00:00+00:00,162
2026-03-08 19:00:00+00:00,-482.26178,-3445.5747,-5309.2134,-1581.9362,2026-03-02 00:00:00+00:00,163
2026-03-08 20:00:00+00:00,-369.50787,-2873.0327,-4736.6714,-1009.3941,2026-03-02 00:00:00+00:00,164
2026-03-08 21:00:00+00:00,-854.6563,-1489.9235,-3353.562,373.71503,2026-03-02 00:00:00+00:00,165
2026-03-08 22:00:00+00:00,-68.96125,-1914.8167,-3778.455,-51.178047,2026-03-02 00:00:00+00:00,166
2026-03-08 23:00:00+00:00,-111.92194,-2318.8708,-4182.5093,-455.23224,2026-03-02 00:00:00+00:00,167
2026-03-03 00:00:00+00:00,1811.3046,1055.1342,-808.5042,2918.773,2026-03-03 00:00:00+00:00,0
2026-03-03 01:00:00+00:00,1009.8046,550.2802,-1313.3583,2413.919,2026-03-03 00:00:00+00:00,1
2026-03-03 02:00:00+00:00,-611.461,-1025.819,-2889.4575,837.81976,2026-03-03 00:00:00+00:00,2
2026-03-03 03:00:00+00:00,-2944.6836,-3084.9531,-4948.592,-1221.3146,2026-03-03 00:00:00+00:00,3
2026-03-03 04:00:00+00:00,-5907.543,-5041.405,-6905.0435,-3177.7664,2026-03-03 00:00:00+00:00,4
2026-03-03 05:00:00+00:00,-10229.176,-10182.292,-12045.931,-8318.653,2026-03-03 00:00:00+00:00,5
2026-03-03 06:00:00+00:00,-11510.0,-11986.357,-13849.996,-10122.718,2026-03-03 00:00:00+00:00,6
2026-03-03 07:00:00+00:00,-8397.66,-9022.88,-10886.519,-7159.2407,2026-03-03 00:00:00+00:00,7
2026-03-03 08:00:00+00:00,-2800.246,-4475.73,-6339.3687,-2612.0916,2026-03-03 00:00:00+00:00,8
2026-03-03 09:00:00+00:00,1145.1718,-958.43,-2822.0686,905.20844,2026-03-03 00:00:00+00:00,9
2026-03-03 10:00:00+00:00,2821.5078,2949.5269,1085.8881,4813.1655,2026-03-03 00:00:00+00:00,10
2026-03-03 11:00:00+00:00,4288.3086,5217.696,3354.0576,7081.3345,2026-03-03 00:00:00+00:00,11
2026-03-03 12:00:00+00:00,4856.3286,4493.6494,2630.0112,6357.2886,2026-03-03 00:00:00+00:00,12
2026-03-03 13:00:00+00:00,2576.8242,2003.5819,139.94305,3867.2202,2026-03-03 00:00:00+00:00,13
2026-03-03 14:00:00+00:00,-971.9063,-1576.4916,-3440.1301,287.14716,2026-03-03 00:00:00+00:00,14
2026-03-03 15:00:00+00:00,-7269.043,-7744.1846,-9607.823,-5880.5464,2026-03-03 00:00:00+00:00,15
2026-03-03 16:00:00+00:00,-12884.098,-12967.142,-14830.781,-11103.503,2026-03-03 00:00:00+00:00,16
2026-03-03 17:00:00+00:00,-15074.609,-13762.702,-15626.34,-11899.063,2026-03-03 00:00:00+00:00,17
2026-03-03 18:00:00+00:00,-12703.855,-12729.723,-14593.361,-10866.084,2026-03-03 00:00:00+00:00,18
2026-03-03 19:00:00+00:00,-11783.793,-12040.603,-13904.241,-10176.964,2026-03-03 00:00:00+00:00,19
2026-03-03 20:00:00+00:00,-10706.1875,-10009.806,-11873.444,-8146.1665,2026-03-03 00:00:00+00:00,20
2026-03-03 21:00:00+00:00,-9697.32,-10330.357,-12193.997,-8466.719,2026-03-03 00:00:00+00:00,21
2026-03-03 22:00:00+00:00,-7661.09,-8540.393,-10404.031,-6676.754,2026-03-03 00:00:00+00:00,22
2026-03-03 23:00:00+00:00,-8885.469,-9271.874,-11135.513,-7408.235,2026-03-03 00:00:00+00:00,23
2026-03-04 00:00:00+00:00,-8347.117,-8270.696,-10134.335,-6407.058,2026-03-03 00:00:00+00:00,24
2026-03-04 01:00:00+00:00,-7665.176,-8269.061,-10132.699,-6405.4224,2026-03-03 00:00:00+00:00,25
2026-03-04 02:00:00+00:00,-7755.5547,-7943.861,-9807.5,-6080.222,2026-03-03 00:00:00+00:00,26
2026-03-04 03:00:00+00:00,-8685.617,-9040.32,-10903.959,-7176.6816,2026-03-03 00:00:00+00:00,27
2026-03-04 04:00:00+00:00,-10411.641,-10722.8,-12586.438,-8859.161,2026-03-03 00:00:00+00:00,28
2026-03-04 05:00:00+00:00,-14524.309,-15096.278,-16959.918,-13232.64,2026-03-03 00:00:00+00:00,29
2026-03-04 06:00:00+00:00,-15939.457,-15625.116,-17488.754,-13761.478,2026-03-03 00:00:00+00:00,30
2026-03-04 07:00:00+00:00,-12052.805,-12293.411,-14157.051,-10429.772,2026-03-03 00:00:00+00:00,31
2026-03-04 08:00:00+00:00,-7580.637,-7717.936,-9581.574,-5854.2974,2026-03-03 00:00:00+00:00,32
2026-03-04 09:00:00+00:00,-2561.3867,-2726.4492,-4590.088,-862.8106,2026-03-03 00:00:00+00:00,33
2026-03-04 10:00:00+00:00,-79.28498,201.19159,-1662.447,2064.83,2026-03-03 00:00:00+00:00,34
2026-03-04 11:00:00+00:00,1922.1249,2265.837,402.19794,4129.4756,2026-03-03 00:00:00+00:00,35
2026-03-04 12:00:00+00:00,2426.9727,2752.6685,889.0302,4616.308,2026-03-03 00:00:00+00:00,36
2026-03-04 13:00:00+00:00,2351.2734,3123.9673,1260.3285,4987.606,2026-03-03 00:00:00+00:00,37
2026-03-04 14:00:00+00:00,664.63275,134.55096,-1729.0878,1998.1893,2026-03-03 00:00:00+00:00,38
